step,time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
99,3.960000,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690
100,4.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000
101,4.040000,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690
102,4.080000,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754
103,4.120000,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547
104,4.160000,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328
105,4.200000,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057
106,4.240000,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027
107,4.280000,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287
108,4.320000,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827
109,4.360000,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513
110,4.400000,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785
111,4.440000,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125
112,4.480000,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333
113,4.520000,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333
114,4.560000,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125
115,4.600000,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785
116,4.640000,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513
117,4.680000,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827
118,4.720000,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287
119,4.760000,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027
120,4.800000,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057
121,4.840000,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328
122,4.880000,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547
123,4.920000,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754
124,4.960000,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690
125,5.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000
